Logging to ./data/v1_ours_add/tb
----------------------------------------------
| rollout/                        |          |
|    value_loss                     | 0.0972       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 975          |
|    ep_rew_mean                    | 663          |
|    episodes_noforce               | 125          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.38         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.064        |
|    is_timeout_mean                | 0.936        |
|    recovery_noforce               | 0.936        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 117          |
| time/                             |              |
|    fps                            | 4321         |
|    iterations                     | 64           |
|    time_elapsed                   | 1941         |
|    total_timesteps                | 8388608      |
| train/                            |              |
|    action_std_00                  | 0.0565       |
|    action_std_01                  | 0.0562       |
|    action_std_02                  | 0.0562       |
|    action_std_03                  | 0.0569       |
|    action_std_04                  | 0.0561       |
|    action_std_05                  | 0.0562       |
|    action_std_06                  | 0.0571       |
|    action_std_07                  | 0.0562       |
|    action_std_08                  | 0.0564       |
|    action_std_09                  | 0.0564       |
|    action_std_10                  | 0.056        |
|    action_std_11                  | 0.0561       |
|    action_std_12                  | 0.0571       |
|    action_std_13                  | 0.056        |
|    action_std_14                  | 0.0564       |
|    action_std_15                  | 0.0562       |
|    action_std_16                  | 0.0568       |
|    action_std_17                  | 0.0564       |
|    action_std_18                  | 0.0561       |
|    action_std_19                  | 0.0561       |
|    action_std_20                  | 0.0561       |
|    action_std_21                  | 0.0561       |
|    action_std_22                  | 0.0563       |
|    action_std_23                  | 0.0565       |
|    action_std_24                  | 0.0565       |
|    approx_kl                      | 0.0023322664 |
|    clip_fraction                  | 0.117        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.5         |
|    explained_variance             | 0.785        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.408        |
|    n_updates                      | 630          |
|    policy_gradient_loss           | -0.00283     |
|    std                            | 0.0563       |
|    std_max                        | 0.0571       |
|    std_min                        | 0.056        |
|    value_loss                     | 0.0649       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 966          |
|    ep_rew_mean                    | 657          |
|    episodes_noforce               | 145          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.39         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0414       |
|    is_timeout_mean                | 0.959        |
|    recovery_noforce               | 0.959        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 139          |
| time/                             |              |
|    fps                            | 4319         |
|    iterations                     | 65           |
|    time_elapsed                   | 1972         |
|    total_timesteps                | 8519680      |
| train/                            |              |
|    action_std_00                  | 0.0566       |
|    action_std_01                  | 0.0563       |
|    action_std_02                  | 0.0563       |
|    action_std_03                  | 0.057        |
|    action_std_04                  | 0.0562       |
|    action_std_05                  | 0.0564       |
|    action_std_06                  | 0.0572       |
|    action_std_07                  | 0.0562       |
|    action_std_08                  | 0.0565       |
|    action_std_09                  | 0.0566       |
|    action_std_10                  | 0.0561       |
|    action_std_11                  | 0.0562       |
|    action_std_12                  | 0.0572       |
|    action_std_13                  | 0.0562       |
|    action_std_14                  | 0.0565       |
|    action_std_15                  | 0.0563       |
|    action_std_16                  | 0.0569       |
|    action_std_17                  | 0.0565       |
|    action_std_18                  | 0.0562       |
|    action_std_19                  | 0.0563       |
|    action_std_20                  | 0.0562       |
|    action_std_21                  | 0.0562       |
|    action_std_22                  | 0.0565       |
|    action_std_23                  | 0.0567       |
|    action_std_24                  | 0.0567       |
|    approx_kl                      | 0.0024070013 |
|    clip_fraction                  | 0.122        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.4         |
|    explained_variance             | 0.783        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.421        |
|    n_updates                      | 640          |
|    policy_gradient_loss           | -0.00328     |
|    std                            | 0.0565       |
|    std_max                        | 0.0572       |
|    std_min                        | 0.0561       |
|    value_loss                     | 0.0912       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 969          |
|    ep_rew_mean                    | 658          |
|    episodes_noforce               | 125          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.39         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.088        |
|    is_timeout_mean                | 0.912        |
|    recovery_noforce               | 0.912        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 114          |
| time/                             |              |
|    fps                            | 4318         |
|    iterations                     | 66           |
|    time_elapsed                   | 2003         |
|    total_timesteps                | 8650752      |
| train/                            |              |
|    action_std_00                  | 0.0567       |
|    action_std_01                  | 0.0565       |
|    action_std_02                  | 0.0565       |
|    action_std_03                  | 0.0572       |
|    action_std_04                  | 0.0563       |
|    action_std_05                  | 0.0565       |
|    action_std_06                  | 0.0574       |
|    action_std_07                  | 0.0564       |
|    action_std_08                  | 0.0565       |
|    action_std_09                  | 0.0567       |
|    action_std_10                  | 0.0563       |
|    action_std_11                  | 0.0564       |
|    action_std_12                  | 0.0574       |
|    action_std_13                  | 0.0563       |
|    action_std_14                  | 0.0567       |
|    action_std_15                  | 0.0564       |
|    action_std_16                  | 0.057        |
|    action_std_17                  | 0.0566       |
|    action_std_18                  | 0.0563       |
|    action_std_19                  | 0.0564       |
|    action_std_20                  | 0.0563       |
|    action_std_21                  | 0.0563       |
|    action_std_22                  | 0.0566       |
|    action_std_23                  | 0.0568       |
|    action_std_24                  | 0.0567       |
|    approx_kl                      | 0.0023548151 |
|    clip_fraction                  | 0.119        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.3         |
|    explained_variance             | 0.784        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.453        |
|    n_updates                      | 650          |
|    policy_gradient_loss           | -0.00252     |
|    std                            | 0.0566       |
|    std_max                        | 0.0574       |
|    std_min                        | 0.0563       |
|    value_loss                     | 0.0827       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 984          |
|    ep_rew_mean                    | 668          |
|    episodes_noforce               | 145          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.42         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0276       |
|    is_timeout_mean                | 0.972        |
|    recovery_noforce               | 0.972        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 141          |
| time/                             |              |
|    fps                            | 4316         |
|    iterations                     | 67           |
|    time_elapsed                   | 2034         |
|    total_timesteps                | 8781824      |
| train/                            |              |
|    action_std_00                  | 0.0568       |
|    action_std_01                  | 0.0566       |
|    action_std_02                  | 0.0566       |
|    action_std_03                  | 0.0574       |
|    action_std_04                  | 0.0565       |
|    action_std_05                  | 0.0567       |
|    action_std_06                  | 0.0576       |
|    action_std_07                  | 0.0565       |
|    action_std_08                  | 0.0567       |
|    action_std_09                  | 0.0568       |
|    action_std_10                  | 0.0565       |
|    action_std_11                  | 0.0565       |
|    action_std_12                  | 0.0575       |
|    action_std_13                  | 0.0563       |
|    action_std_14                  | 0.0569       |
|    action_std_15                  | 0.0565       |
|    action_std_16                  | 0.0572       |
|    action_std_17                  | 0.0568       |
|    action_std_18                  | 0.0564       |
|    action_std_19                  | 0.0565       |
|    action_std_20                  | 0.0564       |
|    action_std_21                  | 0.0564       |
|    action_std_22                  | 0.0568       |
|    action_std_23                  | 0.057        |
|    action_std_24                  | 0.0569       |
|    approx_kl                      | 0.0025362354 |
|    clip_fraction                  | 0.129        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.3         |
|    explained_variance             | 0.78         |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.457        |
|    n_updates                      | 660          |
|    policy_gradient_loss           | -0.00341     |
|    std                            | 0.0567       |
|    std_max                        | 0.0576       |
|    std_min                        | 0.0563       |
|    value_loss                     | 0.116        |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 964          |
|    ep_rew_mean                    | 651          |
|    episodes_noforce               | 120          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.41         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.075        |
|    is_timeout_mean                | 0.925        |
|    recovery_noforce               | 0.925        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 111          |
| time/                             |              |
|    fps                            | 4315         |
|    iterations                     | 68           |
|    time_elapsed                   | 2065         |
|    total_timesteps                | 8912896      |
| train/                            |              |
|    action_std_00                  | 0.0569       |
|    action_std_01                  | 0.0567       |
|    action_std_02                  | 0.0567       |
|    action_std_03                  | 0.0575       |
|    action_std_04                  | 0.0566       |
|    action_std_05                  | 0.0569       |
|    action_std_06                  | 0.0578       |
|    action_std_07                  | 0.0567       |
|    action_std_08                  | 0.0568       |
|    action_std_09                  | 0.057        |
|    action_std_10                  | 0.0566       |
|    action_std_11                  | 0.0567       |
|    action_std_12                  | 0.0576       |
|    action_std_13                  | 0.0565       |
|    action_std_14                  | 0.057        |
|    action_std_15                  | 0.0566       |
|    action_std_16                  | 0.0573       |
|    action_std_17                  | 0.0568       |
|    action_std_18                  | 0.0564       |
|    action_std_19                  | 0.0567       |
|    action_std_20                  | 0.0566       |
|    action_std_21                  | 0.0565       |
|    action_std_22                  | 0.0569       |
|    action_std_23                  | 0.0571       |
|    action_std_24                  | 0.057        |
|    approx_kl                      | 0.0023658467 |
|    clip_fraction                  | 0.12         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.2         |
|    explained_variance             | 0.782        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.468        |
|    n_updates                      | 670          |
|    policy_gradient_loss           | -0.00299     |
|    std                            | 0.0569       |
|    std_max                        | 0.0578       |
|    std_min                        | 0.0564       |
|    value_loss                     | 0.0778       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 986          |
|    ep_rew_mean                    | 668          |
|    episodes_noforce               | 145          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.41         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0414       |
|    is_timeout_mean                | 0.959        |
|    recovery_noforce               | 0.959        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 139          |
| time/                             |              |
|    fps                            | 4314         |
|    iterations                     | 69           |
|    time_elapsed                   | 2096         |
|    total_timesteps                | 9043968      |
| train/                            |              |
|    action_std_00                  | 0.0571       |
|    action_std_01                  | 0.0568       |
|    action_std_02                  | 0.0568       |
|    action_std_03                  | 0.0576       |
|    action_std_04                  | 0.0567       |
|    action_std_05                  | 0.0569       |
|    action_std_06                  | 0.0579       |
|    action_std_07                  | 0.0568       |
|    action_std_08                  | 0.0569       |
|    action_std_09                  | 0.0572       |
|    action_std_10                  | 0.0567       |
|    action_std_11                  | 0.0568       |
|    action_std_12                  | 0.0577       |
|    action_std_13                  | 0.0566       |
|    action_std_14                  | 0.0572       |
|    action_std_15                  | 0.0568       |
|    action_std_16                  | 0.0575       |
|    action_std_17                  | 0.057        |
|    action_std_18                  | 0.0566       |
|    action_std_19                  | 0.0568       |
|    action_std_20                  | 0.0567       |
|    action_std_21                  | 0.0566       |
|    action_std_22                  | 0.057        |
|    action_std_23                  | 0.0572       |
|    action_std_24                  | 0.0571       |
|    approx_kl                      | 0.0024640379 |
|    clip_fraction                  | 0.126        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.2         |
|    explained_variance             | 0.795        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.445        |
|    n_updates                      | 680          |
|    policy_gradient_loss           | -0.00298     |
|    std                            | 0.057        |
|    std_max                        | 0.0579       |
|    std_min                        | 0.0566       |
|    value_loss                     | 0.0964       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 991          |
|    ep_rew_mean                    | 671          |
|    episodes_noforce               | 120          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.41         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0417       |
|    is_timeout_mean                | 0.958        |
|    recovery_noforce               | 0.958        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 115          |
| time/                             |              |
|    fps                            | 4312         |
|    iterations                     | 70           |
|    time_elapsed                   | 2127         |
|    total_timesteps                | 9175040      |
| train/                            |              |
|    action_std_00                  | 0.0572       |
|    action_std_01                  | 0.057        |
|    action_std_02                  | 0.057        |
|    action_std_03                  | 0.0577       |
|    action_std_04                  | 0.0568       |
|    action_std_05                  | 0.057        |
|    action_std_06                  | 0.0581       |
|    action_std_07                  | 0.0569       |
|    action_std_08                  | 0.057        |
|    action_std_09                  | 0.0573       |
|    action_std_10                  | 0.0568       |
|    action_std_11                  | 0.0569       |
|    action_std_12                  | 0.0578       |
|    action_std_13                  | 0.0567       |
|    action_std_14                  | 0.0573       |
|    action_std_15                  | 0.0569       |
|    action_std_16                  | 0.0576       |
|    action_std_17                  | 0.0572       |
|    action_std_18                  | 0.0567       |
|    action_std_19                  | 0.0569       |
|    action_std_20                  | 0.0569       |
|    action_std_21                  | 0.0567       |
|    action_std_22                  | 0.0571       |
|    action_std_23                  | 0.0573       |
|    action_std_24                  | 0.0573       |
|    approx_kl                      | 0.0023861476 |
|    clip_fraction                  | 0.12         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.1         |
|    explained_variance             | 0.8          |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.454        |
|    n_updates                      | 690          |
|    policy_gradient_loss           | -0.00296     |
|    std                            | 0.0571       |
|    std_max                        | 0.0581       |
|    std_min                        | 0.0567       |
|    value_loss                     | 0.0785       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 982          |
|    ep_rew_mean                    | 665          |
|    episodes_noforce               | 143          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.028        |
|    is_timeout_mean                | 0.972        |
|    recovery_noforce               | 0.972        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 139          |
| time/                             |              |
|    fps                            | 4311         |
|    iterations                     | 71           |
|    time_elapsed                   | 2158         |
|    total_timesteps                | 9306112      |
| train/                            |              |
|    action_std_00                  | 0.0573       |
|    action_std_01                  | 0.0571       |
|    action_std_02                  | 0.057        |
|    action_std_03                  | 0.0579       |
|    action_std_04                  | 0.057        |
|    action_std_05                  | 0.0572       |
|    action_std_06                  | 0.0582       |
|    action_std_07                  | 0.057        |
|    action_std_08                  | 0.0571       |
|    action_std_09                  | 0.0573       |
|    action_std_10                  | 0.0569       |
|    action_std_11                  | 0.0571       |
|    action_std_12                  | 0.0579       |
|    action_std_13                  | 0.0568       |
|    action_std_14                  | 0.0574       |
|    action_std_15                  | 0.057        |
|    action_std_16                  | 0.0577       |
|    action_std_17                  | 0.0572       |
|    action_std_18                  | 0.0568       |
|    action_std_19                  | 0.0571       |
|    action_std_20                  | 0.057        |
|    action_std_21                  | 0.0568       |
|    action_std_22                  | 0.0572       |
|    action_std_23                  | 0.0574       |
|    action_std_24                  | 0.0575       |
|    approx_kl                      | 0.0023740716 |
|    clip_fraction                  | 0.12         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36.1         |
|    explained_variance             | 0.779        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.427        |
|    n_updates                      | 700          |
|    policy_gradient_loss           | -0.00297     |
|    std                            | 0.0572       |
|    std_max                        | 0.0582       |
|    std_min                        | 0.0568       |
|    value_loss                     | 0.0744       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 966          |
|    ep_rew_mean                    | 653          |
|    episodes_noforce               | 128          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0703       |
|    is_timeout_mean                | 0.93         |
|    recovery_noforce               | 0.93         |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 119          |
| time/                             |              |
|    fps                            | 4310         |
|    iterations                     | 72           |
|    time_elapsed                   | 2189         |
|    total_timesteps                | 9437184      |
| train/                            |              |
|    action_std_00                  | 0.0574       |
|    action_std_01                  | 0.0572       |
|    action_std_02                  | 0.0571       |
|    action_std_03                  | 0.0581       |
|    action_std_04                  | 0.0571       |
|    action_std_05                  | 0.0573       |
|    action_std_06                  | 0.0583       |
|    action_std_07                  | 0.0571       |
|    action_std_08                  | 0.0572       |
|    action_std_09                  | 0.0575       |
|    action_std_10                  | 0.057        |
|    action_std_11                  | 0.0572       |
|    action_std_12                  | 0.058        |
|    action_std_13                  | 0.0569       |
|    action_std_14                  | 0.0576       |
|    action_std_15                  | 0.0572       |
|    action_std_16                  | 0.0579       |
|    action_std_17                  | 0.0574       |
|    action_std_18                  | 0.0569       |
|    action_std_19                  | 0.0572       |
|    action_std_20                  | 0.0571       |
|    action_std_21                  | 0.0569       |
|    action_std_22                  | 0.0574       |
|    action_std_23                  | 0.0576       |
|    action_std_24                  | 0.0576       |
|    approx_kl                      | 0.0022771992 |
|    clip_fraction                  | 0.121        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 36           |
|    explained_variance             | 0.793        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.422        |
|    n_updates                      | 710          |
|    policy_gradient_loss           | -0.00264     |
|    std                            | 0.0574       |
|    std_max                        | 0.0583       |
|    std_min                        | 0.0569       |
|    value_loss                     | 0.0658       |
----------------------------------------------------
---------------------------------------------------
| rollout/                          |             |
|    action_saturation_fraction     | 0           |
|    ep_len_mean                    | 996         |
|    ep_rew_mean                    | 674         |
|    episodes_noforce               | 137         |
|    force_direction_mean           | -1          |
|    force_onset_mean               | 1.41        |
|    force_requested_impulse_mean   | 0           |
|    is_fall_mean                   | 0.0438      |
|    is_timeout_mean                | 0.956       |
|    recovery_noforce               | 0.956       |
|    timeout_without_onset_fraction | 0           |
|    timeouts                       | 131         |
| time/                             |             |
|    fps                            | 4309        |
|    iterations                     | 73          |
|    time_elapsed                   | 2220        |
|    total_timesteps                | 9568256     |
| train/                            |             |
|    action_std_00                  | 0.0576      |
|    action_std_01                  | 0.0573      |
|    action_std_02                  | 0.0572      |
|    action_std_03                  | 0.0583      |
|    action_std_04                  | 0.0572      |
|    action_std_05                  | 0.0574      |
|    action_std_06                  | 0.0585      |
|    action_std_07                  | 0.0572      |
|    action_std_08                  | 0.0573      |
|    action_std_09                  | 0.0576      |
|    action_std_10                  | 0.0571      |
|    action_std_11                  | 0.0573      |
|    action_std_12                  | 0.0581      |
|    action_std_13                  | 0.0571      |
|    action_std_14                  | 0.0577      |
|    action_std_15                  | 0.0573      |
|    action_std_16                  | 0.058       |
|    action_std_17                  | 0.0576      |
|    action_std_18                  | 0.057       |
|    action_std_19                  | 0.0573      |
|    action_std_20                  | 0.0572      |
|    action_std_21                  | 0.057       |
|    action_std_22                  | 0.0575      |
|    action_std_23                  | 0.0578      |
|    action_std_24                  | 0.0578      |
|    approx_kl                      | 0.002490912 |
|    clip_fraction                  | 0.132       |
|    clip_range                     | 0.1         |
|    clip_range_vf                  | 0.2         |
|    entropy_loss                   | 36          |
|    explained_variance             | 0.805       |
|    learning_rate                  | 1e-05       |
|    loss                           | 0.446       |
|    n_updates                      | 720         |
|    policy_gradient_loss           | -0.00369    |
|    std                            | 0.0575      |
|    std_max                        | 0.0585      |
|    std_min                        | 0.057       |
|    value_loss                     | 0.0929      |
---------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 977          |
|    ep_rew_mean                    | 662          |
|    episodes_noforce               | 130          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.39         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0692       |
|    is_timeout_mean                | 0.931        |
|    recovery_noforce               | 0.931        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 121          |
| time/                             |              |
|    fps                            | 4308         |
|    iterations                     | 74           |
|    time_elapsed                   | 2251         |
|    total_timesteps                | 9699328      |
| train/                            |              |
|    action_std_00                  | 0.0577       |
|    action_std_01                  | 0.0574       |
|    action_std_02                  | 0.0574       |
|    action_std_03                  | 0.0584       |
|    action_std_04                  | 0.0573       |
|    action_std_05                  | 0.0576       |
|    action_std_06                  | 0.0586       |
|    action_std_07                  | 0.0573       |
|    action_std_08                  | 0.0574       |
|    action_std_09                  | 0.0577       |
|    action_std_10                  | 0.0573       |
|    action_std_11                  | 0.0575       |
|    action_std_12                  | 0.0582       |
|    action_std_13                  | 0.0572       |
|    action_std_14                  | 0.0578       |
|    action_std_15                  | 0.0575       |
|    action_std_16                  | 0.0581       |
|    action_std_17                  | 0.0577       |
|    action_std_18                  | 0.0571       |
|    action_std_19                  | 0.0574       |
|    action_std_20                  | 0.0573       |
|    action_std_21                  | 0.0571       |
|    action_std_22                  | 0.0576       |
|    action_std_23                  | 0.0578       |
|    action_std_24                  | 0.0579       |
|    approx_kl                      | 0.0023743939 |
|    clip_fraction                  | 0.122        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 35.9         |
|    explained_variance             | 0.806        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.422        |
|    n_updates                      | 730          |
|    policy_gradient_loss           | -0.00296     |
|    std                            | 0.0576       |
|    std_max                        | 0.0586       |
|    std_min                        | 0.0571       |
|    value_loss                     | 0.0791       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 988          |
|    ep_rew_mean                    | 668          |
|    episodes_noforce               | 138          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0362       |
|    is_timeout_mean                | 0.964        |
|    recovery_noforce               | 0.964        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 133          |
| time/                             |              |
|    fps                            | 4307         |
|    iterations                     | 75           |
|    time_elapsed                   | 2282         |
|    total_timesteps                | 9830400      |
| train/                            |              |
|    action_std_00                  | 0.0579       |
|    action_std_01                  | 0.0575       |
|    action_std_02                  | 0.0575       |
|    action_std_03                  | 0.0584       |
|    action_std_04                  | 0.0575       |
|    action_std_05                  | 0.0578       |
|    action_std_06                  | 0.0587       |
|    action_std_07                  | 0.0574       |
|    action_std_08                  | 0.0575       |
|    action_std_09                  | 0.0578       |
|    action_std_10                  | 0.0574       |
|    action_std_11                  | 0.0576       |
|    action_std_12                  | 0.0583       |
|    action_std_13                  | 0.0574       |
|    action_std_14                  | 0.058        |
|    action_std_15                  | 0.0577       |
|    action_std_16                  | 0.0583       |
|    action_std_17                  | 0.0578       |
|    action_std_18                  | 0.0572       |
|    action_std_19                  | 0.0576       |
|    action_std_20                  | 0.0574       |
|    action_std_21                  | 0.0572       |
|    action_std_22                  | 0.0577       |
|    action_std_23                  | 0.058        |
|    action_std_24                  | 0.0579       |
|    approx_kl                      | 0.0023949621 |
|    clip_fraction                  | 0.123        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 35.8         |
|    explained_variance             | 0.814        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.456        |
|    n_updates                      | 740          |
|    policy_gradient_loss           | -0.00268     |
|    std                            | 0.0577       |
|    std_max                        | 0.0587       |
|    std_min                        | 0.0572       |
|    value_loss                     | 0.0865       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 977          |
|    ep_rew_mean                    | 663          |
|    episodes_noforce               | 127          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.39         |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0551       |
|    is_timeout_mean                | 0.945        |
|    recovery_noforce               | 0.945        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 120          |
| time/                             |              |
|    fps                            | 4306         |
|    iterations                     | 76           |
|    time_elapsed                   | 2312         |
|    total_timesteps                | 9961472      |
| train/                            |              |
|    action_std_00                  | 0.058        |
|    action_std_01                  | 0.0576       |
|    action_std_02                  | 0.0576       |
|    action_std_03                  | 0.0585       |
|    action_std_04                  | 0.0576       |
|    action_std_05                  | 0.0579       |
|    action_std_06                  | 0.0588       |
|    action_std_07                  | 0.0574       |
|    action_std_08                  | 0.0576       |
|    action_std_09                  | 0.0579       |
|    action_std_10                  | 0.0575       |
|    action_std_11                  | 0.0578       |
|    action_std_12                  | 0.0584       |
|    action_std_13                  | 0.0575       |
|    action_std_14                  | 0.0581       |
|    action_std_15                  | 0.0578       |
|    action_std_16                  | 0.0584       |
|    action_std_17                  | 0.0579       |
|    action_std_18                  | 0.0573       |
|    action_std_19                  | 0.0577       |
|    action_std_20                  | 0.0575       |
|    action_std_21                  | 0.0573       |
|    action_std_22                  | 0.0578       |
|    action_std_23                  | 0.0581       |
|    action_std_24                  | 0.058        |
|    approx_kl                      | 0.0023500673 |
|    clip_fraction                  | 0.12         |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
|    entropy_loss                   | 35.8         |
|    explained_variance             | 0.808        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.415        |
|    n_updates                      | 750          |
|    policy_gradient_loss           | -0.00288     |
|    std                            | 0.0579       |
|    std_max                        | 0.0588       |
|    std_min                        | 0.0573       |
|    value_loss                     | 0.0709       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 974          |
|    ep_rew_mean                    | 662          |
|    episodes_noforce               | 141          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
|    is_fall_mean                   | 0.0355       |
|    is_timeout_mean                | 0.965        |
|    recovery_noforce               | 0.965        |
|    timeout_without_onset_fraction | 0            |
|    timeouts                       | 136          |
| time/                             |              |
|    fps                            | 4306         |
|    iterations                     | 77           |
|    time_elapsed                   | 2343         |
|    total_timesteps                | 10092544     |
| train/                            |              |
|    action_std_00                  | 0.0581       |
|    action_std_01                  | 0.0577       |
|    action_std_02                  | 0.0578       |
|    action_std_03                  | 0.0587       |
|    action_std_04                  | 0.0578       |
|    action_std_05                  | 0.058        |
|    action_std_06                  | 0.0589       |
|    action_std_07                  | 0.0576       |
|    action_std_08                  | 0.0578       |
|    action_std_09                  | 0.0581       |
|    action_std_10                  | 0.0576       |
|    action_std_11                  | 0.0579       |
|    action_std_12                  | 0.0585       |
|    action_std_13                  | 0.0577       |
|    action_std_14                  | 0.0582       |
|    action_std_15                  | 0.0579       |
|    action_std_16                  | 0.0585       |
|    action_std_17                  | 0.0581       |
|    action_std_18                  | 0.0574       |
|    action_std_19                  | 0.0578       |
|    action_std_20                  | 0.0577       |
|    action_std_21                  | 0.0574       |
|    action_std_22                  | 0.0579       |
|    action_std_23                  | 0.0583       |
|    action_std_24                  | 0.0582       |
|    approx_kl                      | 0.0023856794 |
|    clip_fraction                  | 0.123        |
|    clip_range                     | 0.1          |
|    clip_range_vf                  | 0.2          |
